observ;barrio;calle;altura;institu1;institu3;distanci;edpub;estserv;banco;totrob;mes
313;Belgrano;Ciudad de la Paz;a1400;0;0;7;0;0;0;0;4
291;Belgrano;Amenabar;a1400;0;0;8;0;0;0;0;4
154;Belgrano;Virrey Aviles;a2800;0;0;6;0;0;0;0;4
264;Belgrano;Moldes;a900;0;0;9;0;0;0;0;4
261;Belgrano;Moldes;a600;0;0;7;0;0;0;0;4
263;Belgrano;Moldes;a800;0;0;8;0;0;0;0;4
262;Belgrano;Moldes;a700;0;0;7;0;0;0;0;4
265;Belgrano;Moldes;a1000;0;0;10;0;0;0;0;4
335;Belgrano;Cabildo;a1300;0;0;7;0;0;0;0;4
337;Belgrano;Cabildo;a1500;0;0;6;0;0;0;0;4
336;Belgrano;Cabildo;a1400;0;0;6;0;1;0;0;4
334;Belgrano;Cabildo;a1200;0;0;7;0;0;0;0;4
199;Belgrano;Aguilar;a2600;0;0;9;0;0;0;0;4
285;Belgrano;Amenabar;a800;0;0;6;0;0;0;0;4
190;Belgrano;Cespedes;a2400;0;0;8;0;0;0;0;4
197;Belgrano;Aguilar;a2400;0;0;7;0;0;0;0;4
310;Belgrano;Ciudad de la Paz;a1100;0;0;8;0;0;0;0;4
286;Belgrano;Amenabar;a900;0;0;7;0;0;0;0;4
184;Belgrano;Zabala;a2400;0;0;6;0;0;0;0;4
223;Belgrano;Federico Lacroze;a2500;0;0;6;0;0;1;0;4
201;Belgrano;Palpa;a2400;0;0;7;0;0;0;0;4
202;Belgrano;Palpa;a2500;0;0;8;0;0;0;0;4
198;Belgrano;Aguilar;a2500;0;0;8;0;0;0;0;4
211;Belgrano;Teodoro Garcia;a2400;0;0;4;0;0;0;0;4
203;Belgrano;Palpa;a2600;0;0;9;0;0;0;0;4
287;Belgrano;Amenabar;a1000;0;0;8;0;0;0;0;4
192;Belgrano;Cespedes;as/nð (2600);0;0;10;0;0;0;0;4
306;Belgrano;Ciudad de la Paz;a700;0;0;5;0;0;0;0;4
224;Belgrano;Federico Lacroze;a2600;0;0;7;0;0;0;0;4
186;Belgrano;Zabala;a2600;0;0;8;0;0;0;0;4
222;Belgrano;Federico Lacroze;a2400;0;0;5;0;0;0;0;4
191;Belgrano;Cespedes;a2500;0;0;9;0;0;0;0;4
309;Belgrano;Ciudad de la Paz;a1000;0;0;7;0;0;0;0;4
284;Belgrano;Amenabar;a700;0;0;6;0;0;0;0;4
212;Belgrano;Teodoro Garcia;a2500;0;0;5;0;0;0;0;4
213;Belgrano;Teodoro Garcia;a2600;0;0;6;0;0;0;0;4
185;Belgrano;Zabala;a2500;0;0;7;0;0;0;0;4
307;Belgrano;Ciudad de la Paz;a800;0;0;5;0;0;0;0;4
308;Belgrano;Ciudad de la Paz;a900;0;0;6;0;0;0;0;4
333;Belgrano;Cabildo;a1100;0;0;6;0;0;1;1;4
332;Belgrano;Cabildo;a1000;0;0;5;0;0;1;0;4
331;Belgrano;Cabildo;a900;0;0;4;1;0;1;0;4
330;Belgrano;Cabildo;a800;0;0;4;0;0;1;0;4
363;Belgrano;Vuelta de Obligad;a1400;0;0;6;0;0;0;0;4
221;Belgrano;Federico Lacroze;a2300;0;0;4;0;0;0;0;4
195;Belgrano;Aguilar;a2200;0;0;5;0;0;0;0;4
209;Belgrano;Teodoro Garcia;a2200;0;0;2;0;0;0;0;4
200;Belgrano;Palpa;a2300;0;0;6;0;0;0;0;4
395;Belgrano;OðHiggins;a1400;0;0;4;0;0;0;1;4
364;Belgrano;Vuelta de Obligad;a1200;0;0;6;0;0;0;0;4
410;Belgrano;3 de Febrero;a1200;0;0;3;0;0;0;0;4
159;Belgrano;Virrey Arredondo;a2200;0;0;5;0;0;0;0;4
393;Belgrano;OðHiggins;a1100;0;0;5;0;0;0;0;4
394;Belgrano;OðHiggins;a1300;0;0;4;0;0;0;0;4
196;Belgrano;Aguilar;a2300;0;0;6;0;0;0;0;4
365;Belgrano;Vuelta de Obligad;a1100;0;0;6;0;0;0;0;4
170;Belgrano;Virrey Loreto;a2200;0;0;5;0;0;0;0;4
362;Belgrano;Vuelta de Obligad;a1500;0;0;5;0;0;0;0;4
409;Belgrano;3 de Febrero;a1100;0;0;3;0;0;0;0;4
171;Belgrano;Virrey Loreto;a2300;0;0;6;0;0;0;0;4
168;Belgrano;Virrey Loreto;a2000;0;0;3;1;0;0;0;4
193;Belgrano;Aguilar;a2000;0;0;3;0;0;0;0;4
377;Belgrano;Arcos / OðHiggins;a1200;0;0;5;0;0;0;0;4
183;Belgrano;Zabala;a2300;0;0;5;0;0;0;0;4
181;Belgrano;Zabala;a2100;0;0;3;0;0;0;0;4
167;Belgrano;Virrey Loreto;a1900;0;0;2;0;0;0;0;4
194;Belgrano;Aguilar;a2100;0;0;4;0;0;0;0;4
220;Belgrano;Federico Lacroze;a2200;0;0;3;0;0;0;0;4
396;Belgrano;OðHiggins;a1500;0;0;3;0;0;0;0;4
169;Belgrano;Virrey Loreto;a2100;0;0;4;0;0;0;0;4
182;Belgrano;Zabala;a2200;0;0;4;0;0;0;0;4
189;Belgrano;Cespedes;a2300;0;0;7;0;0;0;0;4
412;Belgrano;3 de Febrero;a1400;0;0;3;0;0;0;0;4
413;Belgrano;3 de Febrero;a1500;0;0;2;0;0;0;0;4
378;Belgrano;Arcos;a1300;0;0;5;0;0;0;0;4
160;Belgrano;Virrey Arredondo;a2300;0;0;6;0;0;0;0;4
380;Belgrano;Arcos;a1500;0;0;4;0;0;0;0;4
188;Belgrano;Cespedes;a2200;0;0;6;0;0;0;0;4
411;Belgrano;3 de Febrero;a1300;0;0;3;1;0;0;0;4
210;Belgrano;Teodoro Garcia;a2300;0;0;3;0;0;0;0;4
187;Belgrano;Cespedes;a2100;0;0;5;0;0;0;0;4
180;Belgrano;Zabala;a2000;0;0;2;0;0;0;0;4
379;Belgrano;Arcos;a1400;0;0;5;0;0;0;0;4
427;Belgrano;11 de Septiembre;a1200;0;0;2;0;0;0;0;4
429;Belgrano;11 de Septiembre;a1400;0;0;2;1;0;0;0;4
428;Belgrano;11 de Septiembre;a1300;0;0;2;1;0;0;0;4
426;Belgrano;11 de Septiembre;a1100;0;0;2;0;0;0;1;4
430;Belgrano;11 de Septiembre;a1500;0;1;1;0;0;1;0;4
208;Belgrano;Teodoro Garcia;a2100;0;1;1;0;0;0;0;4
177;Belgrano;Zabala;a1700;0;0;2;0;0;0;0;4
445;Belgrano;Arribenos;a1500;0;0;2;0;0;0;0;4
206;Belgrano;Teodoro Garcia;a1900;0;0;2;1;0;0;0;4
179;Belgrano;Zabala;a1900;0;1;1;0;0;0;0;4
444;Belgrano;Arribenos;a1400;0;1;1;0;0;0;1;4
443;Belgrano;Arribenos;a1200;1;1;0;1;0;0;0;4
207;Belgrano;Teodoro Garcia;a2000;0;1;1;0;0;0;0;4
219;Belgrano;Federico Lacroze;a2100;0;0;3;0;0;0;0;4
217;Belgrano;Federico Lacroze;a1900;0;0;3;0;0;0;0;4
178;Belgrano;Zabala;a1800;0;1;1;0;0;0;0;4
449;Belgrano;Villanueva;a1300;0;0;2;1;0;0;0;4
218;Belgrano;Federico Lacroze;a2000;0;0;3;0;0;0;0;4
166;Belgrano;Virrey Loreto;a1800;0;0;2;0;0;0;0;4
448;Belgrano;Villanueva;a1200;0;0;2;0;0;0;0;4
165;Belgrano;Virrey Loreto;a1600;0;0;2;0;0;0;0;4
453;Belgrano;Luis Maria Campos;a1500;0;0;3;0;0;1;0;4
451;Belgrano;Luis Maria Campos;a1300;0;0;3;0;0;1;1;4
450;Belgrano;Luis Maria Campos;a1200;0;0;3;0;0;0;0;4
452;Belgrano;Luis Maria Campos;a1400;0;0;3;0;0;1;0;4
176;Belgrano;Zabala;a1600;0;0;3;0;0;0;0;4
214;Belgrano;Federico Lacroze;a1600;0;0;6;0;0;0;0;4
164;Belgrano;Virrey Loreto;a1500;0;0;3;0;0;0;0;4
456;Belgrano;Sdo.de la Indepen;a1300;0;0;4;0;0;0;0;4
460;Belgrano;Libertador;a5100;0;0;6;0;0;0;0;4
462;Belgrano;Libertador;a5300;0;0;5;0;1;0;0;4
457;Belgrano;Sdo.de la Indepen;a1400;0;0;4;0;0;0;0;4
175;Belgrano;Zabala;a1500;0;0;4;0;0;0;0;4
215;Belgrano;Federico Lacroze;a1700;0;0;5;0;0;0;0;4
455;Belgrano;Sdo.de la Indepen;a1200;0;0;4;0;0;0;1;4
204;Belgrano;Teodoro Garcia;a1700;0;0;4;0;0;0;0;4
216;Belgrano;Federico Lacroze;a1800;0;0;4;0;0;1;0;4
459;Belgrano;Migueletes;a1300;0;0;5;0;0;0;0;4
461;Belgrano;Libertador;a5200;0;0;5;0;0;0;0;4
205;Belgrano;Teodoro Garcia;a1800;0;0;3;0;0;0;0;4
458;Belgrano;Migueletes;a1200;0;0;5;0;0;0;0;4
489;V. Crespo;Serrano;a600;0;0;2;0;0;0;0;4
695;V. Crespo;Velasco;a800;0;1;1;0;0;0;0;4
465;V. Crespo;J. B. Justo;a2300;0;0;2;0;0;0;0;4
675;V. Crespo;Villaroel;a1000;0;0;4;0;0;0;0;4
464;V. Crespo;J. B. Justo;a2200;0;1;1;0;0;0;0;4
496;V. Crespo;Gurruchaga;a500;0;0;2;0;0;0;0;4
707;V. Crespo;Aguirre;a900;0;1;1;0;0;0;0;4
686;V. Crespo;Vera;a1000;0;0;3;0;0;0;0;4
488;V. Crespo;Serrano;a500;0;0;2;0;0;0;0;4
467;V. Crespo;J. B. Justo;a2500;0;0;4;0;1;0;0;4
466;V. Crespo;J. B. Justo;a2400;0;0;3;0;0;0;0;4
482;V. Crespo;Thames;a700;0;1;1;0;0;0;0;4
706;V. Crespo;Aguirre;a800;0;1;1;0;0;0;0;4
481;V. Crespo;Thames;a600;0;0;2;0;0;0;0;4
497;V. Crespo;Gurruchaga;a600;0;1;1;0;0;0;0;4
684;V. Crespo;Vera;a800;0;0;2;0;0;0;0;4
694;V. Crespo;Velasco;a700;0;1;1;0;0;0;0;4
498;V. Crespo;Gurruchaga;a700;1;1;0;0;0;0;0;4
697;V. Crespo;Velasco;a1000;0;0;2;0;0;0;0;4
705;V. Crespo;Aguirre;a700;1;1;0;0;0;0;0;4
708;V. Crespo;Aguirre;a1000;1;1;0;0;0;0;0;4
685;V. Crespo;Vera;a900;0;0;3;0;0;0;0;4
683;V. Crespo;Vera;a700;0;0;2;0;0;0;0;4
696;V. Crespo;Velasco;a900;0;0;2;0;0;0;0;4
480;V. Crespo;Thames;a500;0;0;3;0;0;0;0;4
490;V. Crespo;Serrano;a700;0;0;2;0;0;0;0;4
504;V. Crespo;Acevedo;a500;0;0;2;0;0;0;0;4
505;V. Crespo;Acevedo;a600;0;1;1;0;0;0;0;4
503;V. Crespo;Acevedo;a400;0;0;2;0;0;0;0;4
511;V. Crespo;Malabia;a500;0;0;3;0;0;0;0;4
703;V. Crespo;Aguirre;a500;0;0;2;0;0;0;0;4
681;V. Crespo;Vera;a500;0;0;3;0;0;0;0;4
516;V. Crespo;R. S. Ortiz;a300;0;0;3;0;0;0;1;4
517;V. Crespo;R. S. Ortiz;a400;0;0;4;0;0;0;0;4
704;V. Crespo;Aguirre;a600;0;1;1;0;0;0;0;4
692;V. Crespo;Velasco;a500;0;0;3;0;0;0;0;4
702;V. Crespo;Aguirre;a400;0;0;3;0;0;0;0;4
682;V. Crespo;Vera;a600;0;0;3;0;0;0;0;4
510;V. Crespo;Malabia;a400;0;0;2;0;0;0;0;4
518;V. Crespo;R. S. Ortiz;a500;0;0;3;0;0;0;0;4
680;V. Crespo;Vera;a400;0;0;4;0;0;0;0;4
512;V. Crespo;Malabia;a600;0;0;2;0;0;0;0;4
691;V. Crespo;Velasco;a400;0;0;4;0;0;0;0;4
693;V. Crespo;Velasco;a600;0;0;2;0;1;0;0;4
5;Belgrano;Congreso;a2400;0;0;2;0;0;0;0;4
260;Belgrano;Vidal;a2800;0;1;1;0;0;0;1;4
8;Belgrano;Congreso;a2700;0;1;1;0;0;0;0;4
283;Belgrano;Moldes;a2800;0;0;2;0;0;0;0;4
245;Belgrano;Cramer;a2800;0;0;2;0;0;0;0;4
9;Belgrano;Congreso;a2800;0;1;1;0;0;0;0;4
327;Belgrano;Ciudad de la Paz;a2800;0;0;2;0;0;0;0;4
7;Belgrano;Congreso;a2600;0;1;1;0;0;0;0;4
305;Belgrano;Amenabar;a2800;0;1;1;0;0;0;0;4
6;Belgrano;Congreso;a2500;0;1;1;0;0;0;0;4
350;Belgrano;Cabildo;a2800;0;0;3;0;0;1;1;4
15;Belgrano;Manuel Ugarte;a2400;0;0;3;0;0;0;1;4
16;Belgrano;Manuel Ugarte;a2500;0;0;2;0;0;0;1;4
19;Belgrano;Manuel Ugarte;a2800;0;0;2;0;0;0;0;4
18;Belgrano;Manuel Ugarte;a2700;0;0;2;0;0;0;0;4
17;Belgrano;Manuel Ugarte;a2600;0;0;2;0;0;0;0;4
68;Belgrano;Mendoza;a1800;0;0;4;0;0;0;0;4
436;Belgrano;11 de Septiembre;a2200;0;0;4;0;0;0;0;4
67;Belgrano;Mendoza;a1700;0;0;5;0;0;0;0;4
435;Belgrano;11 de Septiembre;a2100;0;0;5;1;0;0;0;4
45;Belgrano;Blanco Encalada;a1800;0;0;3;0;0;0;0;4
437;Belgrano;Tunez;a2300;0;0;4;0;0;0;0;4
56;Belgrano;Olazabal;a1800;0;0;3;0;0;0;0;4
79;Belgrano;Juramento;a1700;0;0;6;0;0;0;0;4
80;Belgrano;Juramento;a1800;0;0;5;0;0;0;0;4
403;Belgrano;OðHiggins;a2200;0;0;2;0;0;0;0;4
49;Belgrano;Blanco Encalada;a2200;0;0;2;0;0;0;0;4
387;Belgrano;Arcos;a2200;0;1;1;0;0;0;0;4
361;Belgrano;Vuelta de Obligad;a2700;0;0;4;0;0;0;0;4
37;Belgrano;Monroe;a2100;0;0;2;0;0;0;1;4
25;Belgrano;F.D.Roosevelt;a1900;0;0;4;0;0;0;0;4
26;Belgrano;F.D.Roosevelt;a2000;0;0;3;0;0;0;0;4
375;Belgrano;Cuba;a2600;0;0;4;0;0;0;0;4
3;Belgrano;Congreso;a2200;0;0;4;0;0;0;0;4
60;Belgrano;Olazabal;a2200;0;0;2;0;0;0;0;4
27;Belgrano;F.D.Roosevelt;a2100;0;0;3;0;0;0;0;4
50;Belgrano;Blanco Encalada;a2300;0;0;3;0;0;0;0;4
360;Belgrano;Vuelta de Obligad;a2600;0;0;3;0;0;0;0;4
373;Belgrano;Cuba;a2400;0;0;2;0;0;0;1;4
58;Belgrano;Olazabal;a2000;0;1;1;1;0;0;0;4
356;Belgrano;Vuelta de Obligad;a2200;0;0;3;1;0;0;0;4
392;Belgrano;Arcos;a2700;0;0;4;0;0;0;0;4
408;Belgrano;OðHiggins;a2700;0;0;5;0;0;0;0;4
359;Belgrano;Vuelta de Obligad;a2500;0;0;3;0;0;0;0;4
407;Belgrano;OðHiggins;a2600;0;0;4;0;0;0;0;4
48;Belgrano;Blanco Encalada;a2100;0;1;1;0;0;0;0;4
374;Belgrano;Cuba;a2500;0;0;3;0;0;0;1;4
59;Belgrano;Olazabal;a2100;0;1;1;0;0;0;0;4
35;Belgrano;Monroe;a1900;0;0;3;0;0;0;0;4
29;Belgrano;F.D.Roosevelt;a2300;0;0;2;0;0;0;0;4
13;Belgrano;Manuel Ugarte;a2200;0;0;4;0;0;0;0;4
2;Belgrano;Congreso;a2100;0;0;5;0;0;0;0;4
4;Belgrano;Congreso;a2300;0;0;3;0;0;0;0;4
14;Belgrano;Manuel Ugarte;a2300;0;0;3;0;0;0;1;4
61;Belgrano;Olazabal;a2300;0;0;3;0;0;0;0;4
47;Belgrano;Blanco Encalada;a2000;0;1;1;0;0;0;0;4
406;Belgrano;OðHiggins;a2500;0;0;3;0;0;0;0;4
405;Belgrano;OðHiggins;a2400;0;0;2;0;0;0;0;4
28;Belgrano;F.D.Roosevelt;a2200;0;0;3;0;0;0;0;4
36;Belgrano;Monroe;a2000;0;0;2;0;0;0;0;4
376;Belgrano;Cuba;a2700;0;0;5;0;0;0;0;4
12;Belgrano;Manuel Ugarte;a2100;0;0;4;0;0;0;0;4
404;Belgrano;OðHiggins;a2300;0;0;2;0;0;0;0;4
358;Belgrano;Vuelta de Obligad;a2400;0;0;3;0;0;0;0;4
371;Belgrano;Cuba;a2200;0;0;2;0;0;0;0;4
357;Belgrano;Vuelta de Obligad;a2300;0;0;3;0;0;0;0;4
10;Belgrano;Manuel Ugarte;a1900;0;0;5;0;0;0;0;4
39;Belgrano;Monroe;a2300;0;0;2;0;0;0;1;4
46;Belgrano;Blanco Encalada;a1900;0;0;2;0;0;0;0;4
57;Belgrano;Olazabal;a1900;0;0;2;0;0;0;1;4
389;Belgrano;Arcos;a2400;0;1;1;0;0;0;0;4
38;Belgrano;Monroe;a2200;0;0;3;0;0;0;1;4
390;Belgrano;Arcos;a2500;0;0;2;0;0;0;0;4
391;Belgrano;Arcos;a2600;0;0;3;0;0;0;1;4
1;Belgrano;Congreso;a2000;0;0;5;0;0;0;0;4
11;Belgrano;Manuel Ugarte;a2000;0;0;4;0;0;0;0;4
388;Belgrano;Arcos;a2300;1;1;0;0;0;0;0;4
372;Belgrano;Cuba;a2300;0;0;2;0;0;0;1;4
423;Belgrano;3 de Febrero;a2500;0;0;4;0;0;0;0;4
422;Belgrano;3 de Febrero;a2400;0;0;3;0;0;0;0;4
421;Belgrano;3 de Febrero;a2300;0;0;3;0;0;0;0;4
70;Belgrano;Mendoza;a2000;0;0;2;0;0;0;1;4
71;Belgrano;Mendoza;a2100;0;0;2;0;0;0;0;4
73;Belgrano;Mendoza;a2300;0;0;4;0;0;0;1;4
72;Belgrano;Mendoza;a2200;0;0;3;1;0;0;0;4
69;Belgrano;Mendoza;a1900;0;0;3;0;0;0;0;4
304;Belgrano;Amenabar;a2700;0;0;2;0;0;0;0;4
324;Belgrano;Ciudad de la Paz;a2500;1;1;0;0;0;0;2;4
23;Belgrano;Dr. P.I.Rivera;a2700;0;0;3;0;0;0;0;4
24;Belgrano;Dr. P.I.Rivera;a2800;0;0;3;0;0;0;0;4
258;Belgrano;Vidal;a2600;0;0;3;0;0;0;1;4
31;Belgrano;F.D.Roosevelt;a2500;0;1;1;0;0;0;1;4
22;Belgrano;Dr. P.I.Rivera;a2600;0;0;3;0;0;0;0;4
44;Belgrano;Monroe;a2800;0;0;2;0;0;0;0;4
41;Belgrano;Monroe;a2500;0;1;1;0;0;0;1;4
33;Belgrano;F.D.Roosevelt;a2700;0;0;2;0;0;0;0;4
325;Belgrano;Ciudad de la Paz;a2600;0;1;1;0;0;0;1;4
243;Belgrano;Cramer;a2600;0;0;4;0;0;0;0;4
303;Belgrano;Amenabar;a2600;0;0;3;0;0;0;0;4
323;Belgrano;Ciudad de la Paz;a2400;0;1;1;0;0;0;1;4
40;Belgrano;Monroe;a2400;0;1;1;0;0;0;1;4
242;Belgrano;Cramer;a2500;0;0;3;0;0;0;0;4
21;Belgrano;Dr. P.I.Rivera;a2500;0;0;2;0;0;0;1;4
281;Belgrano;Moldes;a2600;0;0;2;0;0;0;0;4
43;Belgrano;Monroe;a2700;0;1;1;0;0;0;0;4
241;Belgrano;Cramer;a2400;0;0;3;0;0;0;0;4
259;Belgrano;Vidal;a2700;0;0;2;0;0;0;0;4
301;Belgrano;Amenabar;a2400;0;0;2;0;0;0;0;4
257;Belgrano;Vidal;a2500;0;0;2;0;0;0;0;4
20;Belgrano;Dr. P.I.Rivera;a2400;0;0;2;0;0;0;0;4
280;Belgrano;Moldes;a2500;0;1;1;0;0;0;0;4
32;Belgrano;F.D.Roosevelt;a2600;0;0;2;0;0;0;0;4
244;Belgrano;Cramer;a2700;0;0;3;0;0;0;0;4
30;Belgrano;F.D.Roosevelt;a2400;0;1;1;0;0;0;0;4
302;Belgrano;Amenabar;a2500;0;0;2;0;0;0;1;4
256;Belgrano;Vidal;a2400;0;0;2;0;0;0;0;4
282;Belgrano;Moldes;a2700;0;0;3;0;0;0;0;4
279;Belgrano;Moldes;a2400;1;1;0;0;0;0;0;4
34;Belgrano;F.D.Roosevelt;a2800;0;0;3;0;0;0;0;4
326;Belgrano;Ciudad de la Paz;a2700;0;0;2;0;0;0;0;4
42;Belgrano;Monroe;a2600;0;1;1;0;0;0;0;4
346;Belgrano;Cabildo;a2400;0;0;2;0;0;1;0;4
349;Belgrano;Cabildo;a2700;0;0;3;0;0;1;1;4
348;Belgrano;Cabildo;a2600;0;0;2;0;0;0;1;4
347;Belgrano;Cabildo;a2500;0;0;2;0;0;1;0;4
55;Belgrano;Blanco Encalada;a2800;0;0;2;0;0;0;0;4
51;Belgrano;Blanco Encalada;a2400;0;0;2;0;0;0;0;4
53;Belgrano;Blanco Encalada;a2600;0;1;1;0;0;0;0;4
52;Belgrano;Blanco Encalada;a2500;0;0;2;0;0;0;0;4
54;Belgrano;Blanco Encalada;a2700;0;1;1;0;0;0;0;4
239;Belgrano;Cramer;a2200;0;0;3;0;0;1;0;4
300;Belgrano;Amenabar;a2300;0;0;2;0;0;0;0;4
78;Belgrano;Mendoza;a2800;0;0;2;0;0;0;0;4
278;Belgrano;Moldes;a2300;0;1;1;0;0;0;0;4
62;Belgrano;Olazabal;a2400;0;0;3;0;0;1;0;4
298;Belgrano;Amenabar;a2100;0;0;3;0;0;0;1;4
77;Belgrano;Mendoza;a2700;0;0;2;0;0;0;0;4
76;Belgrano;Mendoza;a2600;0;0;3;0;0;0;1;4
238;Belgrano;Cramer;a2100;0;0;2;0;0;0;0;4
65;Belgrano;Olazabal;a2700;0;0;2;0;0;0;0;4
277;Belgrano;Moldes;a2200;0;0;2;0;0;0;0;4
75;Belgrano;Mendoza;a2500;0;0;4;0;0;0;1;4
299;Belgrano;Amenabar;a2200;0;0;3;0;0;0;1;4
253;Belgrano;Vidal;a2100;0;1;1;0;0;0;0;4
64;Belgrano;Olazabal;a2600;0;0;2;0;0;0;1;4
255;Belgrano;Vidal;a2300;0;0;2;0;0;0;0;4
254;Belgrano;Vidal;a2200;0;0;2;0;0;0;0;4
74;Belgrano;Mendoza;a2400;0;0;4;0;0;0;0;4
322;Belgrano;Ciudad de la Paz;a2300;0;0;2;0;0;0;1;4
240;Belgrano;Cramer;a2300;0;0;3;0;0;0;0;4
320;Belgrano;Ciudad de la Paz;a2100;0;0;4;0;0;1;1;4
63;Belgrano;Olazabal;a2500;0;0;3;0;0;0;0;4
321;Belgrano;Ciudad de la Paz;a2200;0;0;3;0;0;0;0;4
276;Belgrano;Moldes;a2100;0;0;2;0;0;0;0;4
66;Belgrano;Olazabal;a2800;0;0;3;0;0;1;0;4
345;Belgrano;Cabildo;a2300;0;0;3;0;0;1;0;4
344;Belgrano;Cabildo;a2200;0;0;4;0;0;1;0;4
341;Belgrano;Cabildo;a1900;0;0;5;0;0;1;1;4
340;Belgrano;Cabildo;a1800;0;0;6;0;0;1;0;4
88;Belgrano;Juramento;a2600;0;0;2;0;0;0;0;4
86;Belgrano;Juramento;a2400;0;0;4;0;0;0;0;4
89;Belgrano;Juramento;a2700;0;1;1;0;0;0;0;4
342;Belgrano;Cabildo;a2000;0;0;5;0;0;0;0;4
87;Belgrano;Juramento;a2500;0;0;3;0;0;1;0;4
90;Belgrano;Juramento;a2800;0;1;1;0;0;0;0;4
343;Belgrano;Cabildo;a2100;0;0;5;0;0;0;0;4
101;Belgrano;Echeverria;a2700;0;1;1;0;0;0;0;4
273;Belgrano;Moldes;a1800;0;0;3;0;0;0;0;4
136;Belgrano;Jose Hernandez;a2400;0;0;7;0;0;0;0;4
293;Belgrano;Amenabar;a1600;0;0;6;0;0;0;0;4
317;Belgrano;Ciudad de la Paz;a1800;0;0;5;0;0;0;0;4
329;Belgrano;Elcano;a2800;0;0;5;0;0;0;0;4
112;Belgrano;Mcal. A. J. de Su;a2600;0;0;3;0;0;0;0;4
100;Belgrano;Echeverria;a2600;0;0;2;0;0;0;0;4
124;Belgrano;La Pampa;a2500;0;0;5;0;0;0;0;4
236;Belgrano;Cramer;a1900;0;0;2;0;0;0;0;4
235;Belgrano;Cramer;a1800;0;0;3;0;0;0;0;4
125;Belgrano;La Pampa;a2600;0;0;4;0;0;0;0;4
319;Belgrano;Ciudad de la Paz;a2000;0;0;4;0;0;0;0;4
127;Belgrano;La Pampa;a2800;0;0;3;0;0;0;0;4
271;Belgrano;Moldes;a1600;0;0;5;0;1;0;0;4
123;Belgrano;La Pampa;a2400;0;0;6;0;0;0;0;4
111;Belgrano;Mcal. A. J. de Su;a2500;0;0;4;0;0;0;0;4
234;Belgrano;Cramer;a1650-1700;0;0;4;0;0;0;0;4
237;Belgrano;Cramer;a2000;0;0;2;0;0;0;0;4
248;Belgrano;Vidal;a1600;0;0;4;0;0;0;0;4
126;Belgrano;La Pampa;a2700;0;0;3;0;0;0;0;4
137;Belgrano;Jose Hernandez;a2500;0;0;6;0;0;0;0;4
297;Belgrano;Amenabar;a2000;0;0;3;0;0;0;0;4
318;Belgrano;Ciudad de la Paz;a1900;0;0;4;0;0;1;0;4
272;Belgrano;Moldes;a1700;0;0;4;0;0;0;0;4
99;Belgrano;Echeverria;a2500;0;0;3;0;0;0;0;4
296;Belgrano;Amenabar;a1900;0;0;3;0;0;0;1;4
274;Belgrano;Moldes;a1900;0;0;2;0;0;0;0;4
275;Belgrano;Moldes;a2000;0;0;2;0;0;0;0;4
295;Belgrano;Amenabar;a1800;0;0;4;0;0;0;0;4
249;Belgrano;Vidal;a1700;0;0;3;0;0;0;0;4
328;Belgrano;Elcano;a2700;0;0;4;0;0;0;0;4
110;Belgrano;Mcal. A. J. de Su;a2400;0;0;5;0;0;0;0;4
250;Belgrano;Vidal;a1800;0;0;2;0;0;0;0;4
294;Belgrano;Amenabar;a1700;0;0;5;0;0;0;0;4
102;Belgrano;Echeverria;a2800;0;1;1;0;0;0;0;4
113;Belgrano;Mcal. A. J. de Su;a2700;0;0;2;0;0;0;0;4
252;Belgrano;Vidal;a2000;1;1;0;0;0;0;0;4
114;Belgrano;Mcal. A. J. de Su;a2800;0;0;2;0;0;0;0;4
98;Belgrano;Echeverria;a2400;0;0;4;0;0;0;0;4
315;Belgrano;Ciudad de la Paz;a1600;0;0;7;0;0;0;0;4
316;Belgrano;Ciudad de la Paz;a1700;0;0;6;0;0;0;0;4
139;Belgrano;Jose Hernandez;a2700/2800;0;0;4;0;0;0;0;4
138;Belgrano;Jose Hernandez;a2600;0;0;5;0;0;0;0;4
251;Belgrano;Vidal;a1900;0;1;1;0;0;0;0;4
339;Belgrano;Cabildo;a1700;0;0;7;0;0;1;0;4
338;Belgrano;Cabildo;a1600;0;0;6;0;0;0;0;4
368;Belgrano;Cuba;a1900;0;0;5;0;0;0;0;4
384;Belgrano;Arcos;a1900;0;0;4;0;0;0;0;4
84;Belgrano;Juramento;a2200;0;0;4;0;0;0;0;4
401;Belgrano;OðHiggins;a2000;0;0;4;0;0;0;0;4
93;Belgrano;Echeverria;a1900;0;0;5;0;0;0;0;4
81;Belgrano;Juramento;a1900;0;0;4;1;0;0;0;4
95;Belgrano;Echeverria;a2100;0;0;4;0;0;0;0;4
353;Belgrano;Vuelta de Obligad;a1900;0;0;6;0;0;0;0;4
82;Belgrano;Juramento;a2000;0;0;3;0;0;1;0;4
97;Belgrano;Echeverria;a2300;0;0;5;0;0;1;0;4
402;Belgrano;OðHiggins;a2100;0;0;3;0;0;0;0;4
354;Belgrano;Vuelta de Obligad;a2000;0;0;5;0;0;0;1;4
386;Belgrano;Arcos;a2100;0;0;2;0;0;0;0;4
85;Belgrano;Juramento;a2300;0;0;5;0;0;0;0;4
400;Belgrano;OðHiggins;a1900;0;0;5;0;0;0;0;4
83;Belgrano;Juramento;a2100;0;0;3;0;0;0;0;4
